gender,weight_kg,height_cm,age,activity_level,goal,gender_encoded,activity_encoded,goal_encoded,weight_kg_scaled,height_cm_scaled,age_scaled,bmr,tdee,calorie_goal,protein_target_g,protein_target_g,fat_target_g,fat_target_g,carbs_target_g,carbs_target_g
female,81.9,165.5,49,extra_active,maintain,0,0,2,0.6709558823529412,0.44285714285714306,0.7560975609756098,1505.47,2860.39,2860.39,214.5,214.5,95.3,95.3,286.0,286.0
female,82.0,160.4,49,very_active,lose,0,4,1,0.6727941176470588,0.29714285714285715,0.7560975609756098,1490.6,2571.28,2071.28,181.2,181.2,69.0,69.0,181.2,181.2
female,69.7,162.8,23,very_active,lose,0,4,1,0.4466911764705882,0.36571428571428566,0.12195121951219517,1496.87,2582.1,2082.1,182.2,182.2,69.4,69.4,182.2,182.2
female,62.9,152.5,55,extra_active,lose,0,0,1,0.3216911764705882,0.07142857142857117,0.902439024390244,1263.52,2400.69,1900.69,166.3,166.3,63.4,63.4,166.3,166.3
female,67.8,150.3,34,very_active,gain,0,4,0,0.4117647058823529,0.008571428571428896,0.39024390243902446,1392.95,2402.84,2702.84,202.7,202.7,75.1,75.1,304.1,304.1
male,73.8,178.5,27,sedentary,gain,1,3,0,0.5220588235294118,0.8142857142857141,0.21951219512195125,1780.4,2136.48,2436.48,182.7,182.7,67.7,67.7,274.1,274.1
male,72.2,166.1,44,sedentary,maintain,1,3,2,0.49264705882352955,0.45999999999999996,0.6341463414634148,1602.95,1923.54,1923.54,144.3,144.3,64.1,64.1,192.4,192.4
female,72.6,167.0,52,lightly_active,lose,0,1,1,0.4999999999999999,0.48571428571428577,0.8292682926829269,1411.13,1940.3,1440.3,126.0,126.0,48.0,48.0,126.0,126.0
female,57.1,181.5,38,extra_active,gain,0,0,0,0.21507352941176483,0.9000000000000004,0.48780487804878053,1373.34,2609.35,2909.35,218.2,218.2,80.8,80.8,327.3,327.3
male,53.6,167.3,42,moderately_active,lose,1,2,1,0.15073529411764708,0.49428571428571466,0.5853658536585367,1370.88,2124.86,1624.86,142.2,142.2,54.2,54.2,142.2,142.2
male,88.2,155.9,45,moderately_active,maintain,1,2,2,0.7867647058823529,0.16857142857142904,0.6585365853658538,1762.68,2732.15,2732.15,204.9,204.9,91.1,91.1,273.2,273.2
female,58.7,165.5,32,lightly_active,maintain,0,1,2,0.24448529411764708,0.44285714285714306,0.34146341463414637,1364.55,1876.26,1876.26,140.7,140.7,62.5,62.5,187.6,187.6
male,82.1,180.1,21,lightly_active,maintain,1,1,2,0.6746323529411763,0.8599999999999994,0.07317073170731708,1933.34,2658.34,2658.34,199.4,199.4,88.6,88.6,265.8,265.8
female,49.3,157.0,46,very_active,lose,0,4,1,0.0716911764705882,0.20000000000000018,0.6829268292682928,1190.68,2053.92,1553.92,136.0,136.0,51.8,51.8,136.0,136.0
male,72.5,157.4,26,lightly_active,gain,1,1,0,0.49816176470588236,0.21142857142857174,0.1951219512195122,1667.41,2292.69,2592.69,194.5,194.5,72.0,72.0,291.7,291.7
female,68.0,150.0,44,lightly_active,gain,0,1,0,0.4154411764705882,0.0,0.6341463414634148,1350.57,1857.03,2157.03,161.8,161.8,59.9,59.9,242.7,242.7
male,71.0,156.0,43,moderately_active,maintain,1,2,2,0.47058823529411764,0.1714285714285717,0.6097560975609757,1544.08,2393.32,2393.32,179.5,179.5,79.8,79.8,239.3,239.3
female,87.4,180.7,36,very_active,gain,0,4,0,0.7720588235294118,0.8771428571428572,0.43902439024390244,1659.71,2863.0,3163.0,237.2,237.2,87.9,87.9,355.8,355.8
male,61.3,169.5,45,lightly_active,maintain,1,1,2,0.29227941176470573,0.5571428571428569,0.6585365853658538,1467.56,2017.89,2017.89,151.3,151.3,67.3,67.3,201.8,201.8
male,79.8,181.8,34,lightly_active,lose,1,1,1,0.6323529411764705,0.9085714285714293,0.39024390243902446,1836.88,2525.71,2025.71,177.2,177.2,67.5,67.5,177.2,177.2
female,76.4,162.8,58,very_active,maintain,0,4,2,0.5698529411764707,0.36571428571428566,0.9756097560975612,1407.28,2427.56,2427.56,182.1,182.1,80.9,80.9,242.8,242.8
male,67.7,168.0,59,extra_active,lose,1,0,1,0.4099264705882354,0.5142857142857142,1.0,1466.63,2786.6,2286.6,200.1,200.1,76.2,76.2,200.1,200.1
female,97.2,173.5,37,very_active,maintain,0,4,2,0.9522058823529412,0.6714285714285717,0.4634146341463415,1723.69,2973.37,2973.37,223.0,223.0,99.1,99.1,297.3,297.3
male,88.0,165.6,57,moderately_active,gain,1,2,0,0.7830882352941176,0.44571428571428573,0.9512195121951221,1738.42,2694.55,2994.55,224.6,224.6,83.2,83.2,336.9,336.9
female,64.7,159.2,56,extra_active,gain,0,0,0,0.35477941176470595,0.26285714285714246,0.9268292682926831,1296.6,2463.54,2763.54,207.3,207.3,76.8,76.8,310.9,310.9
male,58.1,160.3,40,sedentary,maintain,1,3,2,0.23345588235294124,0.2942857142857145,0.5365853658536586,1408.93,1690.72,1690.72,126.8,126.8,56.4,56.4,169.1,169.1
female,71.7,171.7,49,very_active,gain,0,4,0,0.48345588235294124,0.6199999999999992,0.7560975609756098,1430.36,2467.37,2767.37,207.6,207.6,76.9,76.9,311.3,311.3
male,77.3,167.5,50,moderately_active,gain,1,2,0,0.5863970588235293,0.5,0.7804878048780488,1643.93,2548.09,2848.09,213.6,213.6,79.1,79.1,320.4,320.4
female,75.5,175.0,22,extra_active,gain,0,0,0,0.5533088235294118,0.7142857142857144,0.09756097560975613,1592.63,3026.0,3326.0,249.4,249.4,92.4,92.4,374.2,374.2
male,76.9,154.9,51,very_active,lose,1,4,1,0.579044117647059,0.14000000000000057,0.8048780487804879,1572.43,2712.44,2212.44,193.6,193.6,73.7,73.7,193.6,193.6
female,62.4,159.7,57,lightly_active,gain,0,1,0,0.3124999999999999,0.2771428571428567,0.9512195121951221,1272.55,1749.76,2049.76,153.7,153.7,56.9,56.9,230.6,230.6
female,77.7,164.9,28,very_active,lose,0,4,1,0.5937500000000001,0.42571428571428616,0.2439024390243903,1555.71,2683.6,2183.6,191.1,191.1,72.8,72.8,191.1,191.1
female,49.8,161.2,20,sedentary,maintain,0,3,2,0.0808823529411764,0.3199999999999994,0.04878048780487804,1320.89,1585.07,1585.07,118.9,118.9,52.8,52.8,158.5,158.5
male,66.8,182.6,50,very_active,gain,1,4,0,0.3933823529411765,0.9314285714285715,0.7804878048780488,1575.73,2718.13,3018.13,226.4,226.4,83.8,83.8,339.5,339.5
female,58.4,181.3,28,extra_active,gain,0,0,0,0.23897058823529405,0.894285714285715,0.2439024390243903,1428.05,2713.29,3013.29,226.0,226.0,83.7,83.7,339.0,339.0
male,58.0,168.9,33,extra_active,gain,1,0,0,0.23161764705882348,0.54,0.3658536585365854,1488.6,2828.34,3128.34,234.6,234.6,86.9,86.9,351.9,351.9
female,59.7,174.8,35,very_active,maintain,0,4,2,0.2628676470588235,0.7085714285714291,0.4146341463414634,1389.62,2397.09,2397.09,179.8,179.8,79.9,79.9,239.7,239.7
male,60.8,169.8,47,extra_active,lose,1,0,1,0.28308823529411764,0.5657142857142858,0.7073170731707319,1450.95,2756.8,2256.8,197.5,197.5,75.2,75.2,197.5,197.5
female,72.8,164.6,27,lightly_active,lose,0,1,1,0.5036764705882352,0.41714285714285726,0.21951219512195125,1513.8,2081.47,1581.47,138.4,138.4,52.7,52.7,138.4,138.4
male,60.5,169.3,35,very_active,gain,1,4,0,0.2775735294117646,0.5514285714285716,0.4146341463414634,1512.66,2609.34,2909.34,218.2,218.2,80.8,80.8,327.3,327.3
male,62.9,151.5,55,lightly_active,maintain,1,1,2,0.3216911764705882,0.042857142857142705,0.902439024390244,1345.85,1850.54,1850.54,138.8,138.8,61.7,61.7,185.1,185.1
female,54.5,179.9,36,lightly_active,maintain,0,1,2,0.16727941176470595,0.8542857142857141,0.43902439024390244,1353.0,1860.38,1860.38,139.5,139.5,62.0,62.0,186.0,186.0
male,59.9,160.9,53,moderately_active,maintain,1,2,2,0.26654411764705876,0.3114285714285714,0.853658536585366,1362.12,2111.29,2111.29,158.3,158.3,70.4,70.4,211.1,211.1
male,54.1,153.9,30,very_active,maintain,1,4,2,0.15992647058823528,0.11142857142857121,0.2926829268292683,1381.4,2382.92,2382.92,178.7,178.7,79.4,79.4,238.3,238.3
female,47.9,152.8,20,extra_active,maintain,0,0,2,0.045955882352941124,0.08000000000000007,0.04878048780487804,1277.3,2426.87,2426.87,182.0,182.0,80.9,80.9,242.7,242.7
male,69.1,181.4,27,lightly_active,lose,1,1,1,0.43566176470588236,0.8971428571428577,0.21951219512195125,1731.35,2380.61,1880.61,164.6,164.6,62.7,62.7,164.6,164.6
male,59.1,173.0,55,moderately_active,lose,1,2,1,0.25183823529411764,0.6571428571428575,0.902439024390244,1398.12,2167.09,1667.09,145.9,145.9,55.6,55.6,145.9,145.9
male,96.3,161.6,18,very_active,lose,1,4,1,0.9356617647058824,0.33142857142857096,0.0,2051.83,3539.41,3039.41,265.9,265.9,101.3,101.3,265.9,265.9
female,63.5,180.8,44,very_active,gain,0,4,0,0.33272058823529405,0.8799999999999999,0.6341463414634148,1404.38,2422.56,2722.56,204.2,204.2,75.6,75.6,306.3,306.3
male,60.2,166.2,25,sedentary,maintain,1,3,2,0.2720588235294118,0.46285714285714263,0.17073170731707316,1550.53,1860.64,1860.64,139.5,139.5,62.0,62.0,186.1,186.1
female,75.1,162.7,59,sedentary,gain,0,3,0,0.545955882352941,0.3628571428571421,1.0,1390.62,1668.74,1968.74,147.7,147.7,54.7,54.7,221.5,221.5
